Date,entity_id,data_name,PT,QT,ST
2021-01-03T07:00:00Z,09eed230-4691-11ea-bd76-a73c738b665f,Power3p_11,535.056907095049,32.4176846301569,758.167329527081
2021-01-03T07:00:00Z,0cc640a0-4533-11eb-8dd2-3f3b7e1fb525,Power3p_45,45.999835263303,4.22029188493705,74.0172863362742
2021-01-03T07:00:00Z,0eb68180-4693-11ea-bd76-a73c738b665f,Power3p_24,0,0,0
2021-01-03T07:00:00Z,10544a60-4528-11eb-8dd2-3f3b7e1fb525,Power3p_44,14.3204210151803,0,30.5486495888678
2021-01-03T07:00:00Z,10cbf130-0a29-11eb-9d8c-c72b6b3391cc,Power3p_37,215.193221414878,1.95018761257784,298.91146312915
2021-01-03T07:00:00Z,11c8e3e0-468e-11ea-bd76-a73c738b665f,Power3p_1,157.014426938658,0,474.285849681713
2021-01-03T07:00:00Z,23623670-4692-11ea-bd76-a73c738b665f,Power3p_17,1716.97240422623,0,1723.98927408057
2021-01-03T07:00:00Z,2b0b4d70-0a29-11eb-9d8c-c72b6b3391cc,Power3p_38,0,0,0
2021-01-03T07:00:00Z,31d9b6f0-4693-11ea-bd76-a73c738b665f,Power3p_25,25566.2579846431,1102.84960812323,30280.8728525266
2021-01-03T07:00:00Z,4199afa0-0a29-11eb-9d8c-c72b6b3391cc,Power3p_39,0,0,0
2021-01-03T07:00:00Z,43bc5e00-0a28-11eb-9d8c-c72b6b3391cc,Power3p_30,0,0,0
2021-01-03T07:00:00Z,451042f0-4690-11ea-bd76-a73c738b665f,Power3p_6,656.82218822414,0,664.31247752839
2021-01-03T07:00:00Z,468fcc20-4692-11ea-bd76-a73c738b665f,Power3p_18,276.811007738714,19.4622709739555,388.248225221071
2021-01-03T07:00:00Z,4d126750-4693-11ea-bd76-a73c738b665f,Power3p_26,0,0,0
2021-01-03T07:00:00Z,57eb2fe0-0a29-11eb-9d8c-c72b6b3391cc,Power3p_40,127.134199940827,0,358.703380154694
2021-01-03T07:00:00Z,5a6529c0-4533-11eb-8dd2-3f3b7e1fb525,Power3p_46,0,0,0
2021-01-03T07:00:00Z,6872b960-4692-11ea-bd76-a73c738b665f,Power3p_19,767.31412308498,64.2202730520912,1297.69167057095
2021-01-03T07:00:00Z,6f4377b0-4543-11eb-8dd2-3f3b7e1fb525,Power3p_50,0,0,0
2021-01-03T07:00:00Z,6f706aa0-0a28-11eb-9d8c-c72b6b3391cc,Power3p_31,237.586419879175,6.28476046189393,367.539498732303
2021-01-03T07:00:00Z,771cb8c0-0a29-11eb-9d8c-c72b6b3391cc,Power3p_41,1868.97284451525,0,1942.11539214052
2021-01-03T07:00:00Z,7983a970-4693-11ea-bd76-a73c738b665f,Power3p_27,2406.23075479677,0,2478.31697557347
2021-01-03T07:00:00Z,80ff6a40-4543-11eb-8dd2-3f3b7e1fb525,Power3p_51,81.5212587355455,0,162.391098541981
2021-01-03T07:00:00Z,81546c50-4690-11ea-bd76-a73c738b665f,Power3p_7,1806.98275722016,35.587050309971,2111.12749930465
2021-01-03T07:00:00Z,8501ae10-4542-11eb-8dd2-3f3b7e1fb525,Power3p_47,0.00903305883974765,3.81200366227964,45.530762254902
2021-01-03T07:00:00Z,8a1430d0-4692-11ea-bd76-a73c738b665f,Power3p_20,1473.21183293405,0,1542.49523808552
2021-01-03T07:00:00Z,8f8a57b0-0a28-11eb-9d8c-c72b6b3391cc,Power3p_32,2122.83252809275,0,2217.88967367884
2021-01-03T07:00:00Z,8fcc6200-4691-11ea-bd76-a73c738b665f,Power3p_13,0,0,0
2021-01-03T07:00:00Z,91a1cbf0-4542-11eb-8dd2-3f3b7e1fb525,Power3p_48,0,0,0
2021-01-03T07:00:00Z,97226070-4543-11eb-8dd2-3f3b7e1fb525,Power3p_52,0,0,0
2021-01-03T07:00:00Z,9be27d70-4693-11ea-bd76-a73c738b665f,Power3p_28,1552.46369462742,101.0442106431,1994.3161898073
2021-01-03T07:00:00Z,9f8972c0-4da1-11ea-a4e5-7bde087d24ee,Power3p_29,19157.8096403028,0,26733.3306840622
2021-01-03T07:00:00Z,a2067ab0-4690-11ea-bd76-a73c738b665f,Power3p_8,110.096495771096,0,153.918179850063
2021-01-03T07:00:00Z,a5e892a0-4543-11eb-8dd2-3f3b7e1fb525,Power3p_53,58.7371436230208,0,68.6513056786833
2021-01-03T07:00:00Z,a98f45d0-4692-11ea-bd76-a73c738b665f,Power3p_21,40.0583760952098,0,72.743971487825
2021-01-03T07:00:00Z,ac730200-0a28-11eb-9d8c-c72b6b3391cc,Power3p_33,34.6130190285464,2.91036503951174,45.6254525304024
2021-01-03T07:00:00Z,b0041040-4691-11ea-bd76-a73c738b665f,Power3p_14,0,0,0
2021-01-03T07:00:00Z,b1dcd590-4542-11eb-8dd2-3f3b7e1fb525,Power3p_49,0,0,0
2021-01-03T07:00:00Z,bb1e6360-468f-11ea-bd76-a73c738b665f,Power3p_3,110.701224102288,0,149.030756720737
2021-01-03T07:00:00Z,bb99db40-4543-11eb-8dd2-3f3b7e1fb525,Power3p_54,0,0,0
2021-01-03T07:00:00Z,c9835890-0a28-11eb-9d8c-c72b6b3391cc,Power3p_34,119.411619870306,10.9752639742889,187.219407489012
2021-01-03T07:00:00Z,cae0fd40-4543-11eb-8dd2-3f3b7e1fb525,Power3p_55,0,0,0
2021-01-03T07:00:00Z,ccefe450-4690-11ea-bd76-a73c738b665f,Power3p_9,2134.71818180164,184.656326743578,3335.17981791368
2021-01-03T07:00:00Z,d1239100-4692-11ea-bd76-a73c738b665f,Power3p_22,13.8535365537359,0,93.6786743278728
2021-01-03T07:00:00Z,d4558c80-4691-11ea-bd76-a73c738b665f,Power3p_15,0,0,0
2021-01-03T07:00:00Z,d8f98400-468f-11ea-bd76-a73c738b665f,Power3p_4,24.5772746260913,5.88471911507532,73.9337858187528
2021-01-03T07:00:00Z,df3d6440-4543-11eb-8dd2-3f3b7e1fb525,Power3p_56,130.576424511223,0,224.990865783989
2021-01-03T07:00:00Z,e00e1140-0a28-11eb-9d8c-c72b6b3391cc,Power3p_35,1050.68473056049,0,1342.67185308434
2021-01-03T07:00:00Z,e93418a0-468d-11ea-bd76-a73c738b665f,Power3p_0,0,0,0
2021-01-03T07:00:00Z,ecca0940-4690-11ea-bd76-a73c738b665f,Power3p_10,6370.6575523897,751.154481030433,13060.3087090482
2021-01-03T07:00:00Z,edabf2e0-4692-11ea-bd76-a73c738b665f,Power3p_23,0,0,0
2021-01-03T07:00:00Z,f958fb60-0a28-11eb-9d8c-c72b6b3391cc,Power3p_36,84.4725722202132,0.111208067140791,117.866592735036
2021-01-03T07:00:00Z,fa89f990-4691-11ea-bd76-a73c738b665f,Power3p_16,224.326196742782,33.2315995116269,537.791135083934
2021-01-03T07:00:00Z,fe89e8e0-468f-11ea-bd76-a73c738b665f,Power3p_5,26.7940726860637,1.88037738205291,39.9434490402861
2021-01-03T07:00:00Z,ff267d50-4543-11eb-8dd2-3f3b7e1fb525,Power3p_57,54.5425804812685,0.254563134158235,69.5424962667023
2021-01-03T08:00:00Z,9f8972c0-4da1-11ea-a4e5-7bde087d24ee,Power3p_29,54521.0667789001,0,72817.3687766553
2021-01-03T09:00:00Z,9f8972c0-4da1-11ea-a4e5-7bde087d24ee,Power3p_29,81919.2675983437,0,109046.425300207
2021-01-03T10:00:00Z,09eed230-4691-11ea-bd76-a73c738b665f,Power3p_11,688.444891304348,29.5140760869565,985.656739130435
2021-01-03T10:00:00Z,0cc640a0-4533-11eb-8dd2-3f3b7e1fb525,Power3p_45,80,4,104.355555555556
2021-01-03T10:00:00Z,0eb68180-4693-11ea-bd76-a73c738b665f,Power3p_24,0,0,0
2021-01-03T10:00:00Z,10544a60-4528-11eb-8dd2-3f3b7e1fb525,Power3p_44,0.720107913669065,0,1.53442446043166
2021-01-03T10:00:00Z,11c8e3e0-468e-11ea-bd76-a73c738b665f,Power3p_1,191.59353021978,0,573.828840497738
2021-01-03T10:00:00Z,23623670-4692-11ea-bd76-a73c738b665f,Power3p_17,1573.94385135135,0,1579.38074324324
2021-01-03T10:00:00Z,2b0b4d70-0a29-11eb-9d8c-c72b6b3391cc,Power3p_38,0,0,0
2021-01-03T10:00:00Z,31d9b6f0-4693-11ea-bd76-a73c738b665f,Power3p_25,27230.4304237288,1087.2886440678,32129.673220339
2021-01-03T10:00:00Z,390bac52-4691-11ea-bd76-a73c738b665f,Power3p_12,0,0,0
2021-01-03T10:00:00Z,4199afa0-0a29-11eb-9d8c-c72b6b3391cc,Power3p_39,0,0,0
2021-01-03T10:00:00Z,43bc5e00-0a28-11eb-9d8c-c72b6b3391cc,Power3p_30,0,0,0
2021-01-03T10:00:00Z,451042f0-4690-11ea-bd76-a73c738b665f,Power3p_6,474.274214848333,0,489.032039653468
2021-01-03T10:00:00Z,468fcc20-4692-11ea-bd76-a73c738b665f,Power3p_18,314.442028099754,19.0180800842993,450.724955040393
2021-01-03T10:00:00Z,4d126750-4693-11ea-bd76-a73c738b665f,Power3p_26,0,0,0
2021-01-03T10:00:00Z,57eb2fe0-0a29-11eb-9d8c-c72b6b3391cc,Power3p_40,200,0,573.92
